user_id,course_id,interaction_type,interaction
user_213,720356,view,1
user_135,720356,buy,1
user_481,720356,enrolled,1
user_228,720356,view,1
user_268,1107986,enrolled,1
user_132,1107986,view,1
user_147,1107986,view,1
user_120,1107986,view,1
user_122,1107986,view,1
user_90,1107986,view,1
user_95,1107986,view,1
user_349,1107986,view,1
user_477,1107986,buy,1
user_234,1107986,view,1
user_213,1107986,view,1
user_355,1107986,view,1
user_303,1107986,view,1
user_408,1107986,view,1
user_69,1107986,enrolled,1
user_296,1107986,view,1
user_196,1107986,enrolled,1
user_133,1107986,enrolled,1
user_399,1107986,enrolled,1
user_191,1107986,complete,1
user_77,1107986,complete,1
user_268,1107986,enrolled,1
user_79,1107986,view,1
user_362,1107986,enrolled,1
user_161,1107986,enrolled,1
user_409,1107986,buy,1
user_491,1107986,buy,1
user_425,1107986,buy,1
user_7,1107986,buy,1
user_330,1107986,view,1
user_180,1107986,complete,1
user_183,1107986,view,1
user_322,1107986,view,1
user_358,1107986,buy,1
user_421,1107986,view,1
user_153,1107986,enrolled,1
user_270,1107986,enrolled,1
user_332,1107986,view,1
user_33,1107986,view,1
user_64,1107986,view,1
user_475,1107986,enrolled,1
user_295,1107986,view,1
user_161,1107986,complete,1
user_445,1107986,view,1
user_290,1107986,view,1
user_43,1107986,view,1
user_108,1107986,enrolled,1
user_124,772618,complete,1
user_62,772618,view,1
user_142,772618,view,1
user_60,772618,buy,1
user_325,772618,view,1
user_138,772618,view,1
user_334,772618,view,1
user_224,772618,complete,1
user_363,772618,view,1
user_1,772618,view,1
user_198,772618,complete,1
user_431,772618,view,1
user_259,772618,view,1
user_456,772618,enrolled,1
user_194,772618,buy,1
user_468,772618,view,1
user_265,772618,view,1
user_405,772618,buy,1
user_169,772618,enrolled,1
user_8,772618,view,1
user_210,772618,buy,1
user_385,542254,view,1
user_293,542254,view,1
user_394,542254,view,1
user_26,542254,view,1
user_256,542254,view,1
user_374,542254,buy,1
user_226,542254,view,1
user_84,542254,buy,1
user_266,542254,buy,1
user_355,542254,view,1
user_11,542254,complete,1
user_250,542254,view,1
user_250,542254,enrolled,1
user_144,542254,buy,1
user_269,542254,enrolled,1
user_360,542254,buy,1
user_253,542254,view,1
user_161,542254,view,1
user_189,542254,buy,1
user_121,542254,enrolled,1
user_140,542254,view,1
user_218,542254,buy,1
user_287,542254,view,1
user_160,542254,view,1
user_359,542254,enrolled,1
user_138,542254,enrolled,1
user_38,542254,view,1
user_422,542254,complete,1
user_36,542254,view,1
user_140,542254,view,1
user_78,542254,complete,1
user_4,542254,buy,1
user_57,542254,enrolled,1
user_389,542254,view,1
user_119,542254,buy,1
user_248,542254,view,1
user_163,542254,view,1
user_433,542254,view,1
user_277,542254,view,1
user_224,542254,view,1
user_216,542254,buy,1
user_298,542254,view,1
user_391,542254,view,1
user_333,542254,enrolled,1
user_333,542254,buy,1
user_203,542254,enrolled,1
user_45,542254,buy,1
user_263,542254,complete,1
user_358,542254,enrolled,1
user_75,542254,view,1
user_91,928040,enrolled,1
user_116,928040,complete,1
user_40,928040,view,1
user_326,928040,view,1
user_186,928040,view,1
user_41,928040,view,1
user_400,928040,enrolled,1
user_17,928040,view,1
user_214,928040,complete,1
user_372,928040,view,1
user_105,928040,buy,1
user_68,928040,view,1
user_405,928040,buy,1
user_178,928040,buy,1
user_13,928040,enrolled,1
user_424,928040,enrolled,1
user_235,928040,view,1
user_362,928040,enrolled,1
user_92,928040,complete,1
user_298,928040,view,1
user_384,928040,enrolled,1
user_304,928040,buy,1
user_391,928040,view,1
user_263,928040,view,1
user_353,928040,view,1
user_420,928040,complete,1
user_429,928040,buy,1
user_62,928040,view,1
user_177,928040,enrolled,1
user_487,928040,view,1
user_309,928040,buy,1
user_239,928040,view,1
user_175,928040,enrolled,1
user_235,928040,enrolled,1
user_486,928040,view,1
user_127,928040,complete,1
user_457,928040,complete,1
user_313,928040,view,1
user_245,928040,view,1
user_11,928040,complete,1
user_273,928040,view,1
user_213,928040,buy,1
user_467,369132,enrolled,1
user_492,369132,view,1
user_495,369132,view,1
user_44,369132,view,1
user_105,369132,view,1
user_254,369132,buy,1
user_396,369132,buy,1
user_380,369132,view,1
user_235,369132,buy,1
user_376,369132,complete,1
user_138,369132,enrolled,1
user_372,777654,view,1
user_63,777654,view,1
user_338,777654,buy,1
user_32,777654,complete,1
user_20,777654,view,1
user_36,777654,complete,1
user_335,777654,view,1
user_108,777654,complete,1
user_135,777654,view,1
user_379,777654,enrolled,1
user_459,777654,view,1
user_169,777654,complete,1
user_51,777654,view,1
user_102,777654,view,1
user_302,777654,buy,1
user_123,777654,complete,1
user_20,777654,view,1
user_273,777654,enrolled,1
user_467,777654,buy,1
user_500,777654,view,1
user_78,777654,enrolled,1
user_428,777654,buy,1
user_130,777654,view,1
user_472,1161118,view,1
user_173,1161118,enrolled,1
user_111,1161118,complete,1
user_327,1161118,buy,1
user_33,1161118,view,1
user_119,1161118,view,1
user_295,1161118,view,1
user_248,1161118,enrolled,1
user_29,1161118,view,1
user_395,1161118,view,1
user_327,1161118,view,1
user_16,1161118,view,1
user_173,1161118,complete,1
user_200,1161118,buy,1
user_494,1161118,view,1
user_386,1161118,buy,1
user_330,1161118,view,1
user_139,1161118,complete,1
user_54,1161118,buy,1
user_47,1161118,enrolled,1
user_386,1161118,view,1
user_275,1161118,complete,1
user_294,1161118,view,1
user_114,1161118,view,1
user_464,1161118,view,1
user_380,1161118,buy,1
user_180,1161118,buy,1
user_443,1161118,buy,1
user_334,1161118,enrolled,1
user_449,1161118,view,1
user_222,1161118,buy,1
user_399,1161118,view,1
user_362,1161118,enrolled,1
user_241,1161118,enrolled,1
user_264,1161118,view,1
user_399,1161118,view,1
user_253,1161118,buy,1
user_109,1161118,buy,1
user_431,1161118,view,1
user_191,1161118,buy,1
user_259,267286,view,1
user_209,267286,view,1
user_350,267286,view,1
user_451,267286,view,1
user_463,267286,enrolled,1
user_193,267286,enrolled,1
user_449,267286,view,1
user_11,267286,buy,1
user_437,267286,buy,1
user_302,267286,complete,1
user_118,267286,view,1
user_300,267286,buy,1
user_104,267286,buy,1
user_479,267286,view,1
user_81,267286,enrolled,1
user_241,267286,enrolled,1
user_39,267286,buy,1
user_57,267286,buy,1
user_125,267286,view,1
user_155,267286,buy,1
user_348,267286,view,1
user_299,267286,view,1
user_492,267286,view,1
user_356,267286,buy,1
user_185,267286,buy,1
user_405,267286,view,1
user_313,267286,view,1
user_207,267286,view,1
user_409,267286,view,1
user_155,267286,view,1
user_465,267286,buy,1
user_227,1093608,view,1
user_457,1093608,enrolled,1
user_90,1093608,view,1
user_313,1093608,complete,1
user_203,1093608,view,1
user_132,1093608,view,1
user_122,1093608,buy,1
user_111,1093608,view,1
user_243,1093608,view,1
user_148,1093608,enrolled,1
user_272,1093608,view,1
user_359,1093608,view,1
user_355,1093608,view,1
user_50,1093608,view,1
user_172,1093608,view,1
user_64,1093608,view,1
user_489,1093608,view,1
user_235,1093608,buy,1
user_22,1093608,enrolled,1
user_205,1093608,view,1
user_53,1093608,view,1
user_207,1093608,view,1
user_156,1093608,view,1
user_269,1093608,enrolled,1
user_297,1093608,view,1
user_307,1093608,view,1
user_311,1093608,enrolled,1
user_12,1093608,view,1
user_418,1093608,view,1
user_110,1093608,complete,1
user_336,1093608,view,1
user_421,1093608,complete,1
user_250,1093608,enrolled,1
user_367,1093608,enrolled,1
user_497,1093608,buy,1
user_218,1093608,view,1
user_284,1093608,view,1
user_314,1093608,enrolled,1
user_66,1093608,buy,1
user_160,1093608,view,1
user_180,1093608,enrolled,1
user_352,1093608,enrolled,1
user_96,1093608,enrolled,1
user_462,1093608,enrolled,1
user_314,289230,view,1
user_224,289230,view,1
user_372,289230,view,1
user_458,289230,enrolled,1
user_353,289230,view,1
user_361,289230,view,1
user_452,289230,view,1
user_317,289230,view,1
user_119,289230,buy,1
user_313,289230,view,1
user_179,289230,view,1
user_258,289230,view,1
user_154,289230,buy,1
user_222,289230,enrolled,1
user_159,289230,complete,1
user_66,289230,view,1
user_358,289230,view,1
user_363,289230,view,1
user_224,289230,enrolled,1
user_448,289230,enrolled,1
user_169,289230,buy,1
user_448,289230,buy,1
user_32,289230,view,1
user_451,364426,view,1
user_22,364426,view,1
user_305,364426,view,1
user_150,364426,view,1
user_92,364426,view,1
user_412,364426,view,1
user_309,364426,view,1
user_455,364426,complete,1
user_308,364426,view,1
user_59,364426,enrolled,1
user_152,364426,complete,1
user_303,364426,buy,1
user_351,364426,view,1
user_108,364426,view,1
user_418,364426,enrolled,1
user_403,364426,view,1
user_294,364426,complete,1
user_472,364426,enrolled,1
user_184,364426,complete,1
user_316,364426,view,1
user_86,364426,view,1
user_451,364426,enrolled,1
user_62,364426,view,1
user_266,364426,view,1
user_63,364426,view,1
user_180,364426,view,1
user_6,364426,enrolled,1
user_229,364426,view,1
user_401,364426,view,1
user_410,364426,view,1
user_199,364426,view,1
user_70,364426,buy,1
user_73,364426,view,1
user_147,364426,buy,1
user_424,364426,enrolled,1
user_250,1039062,complete,1
user_322,1039062,view,1
user_208,1039062,buy,1
user_160,1039062,buy,1
user_294,1039062,view,1
user_460,1039062,complete,1
user_450,1039062,view,1
user_499,1039062,buy,1
user_262,1039062,view,1
user_257,1039062,complete,1
user_232,1039062,view,1
user_231,1039062,view,1
user_346,1039062,enrolled,1
user_158,1039062,view,1
user_431,1039062,enrolled,1
user_212,1039062,view,1
user_348,1039062,buy,1
user_334,1039062,view,1
user_24,1039062,enrolled,1
user_363,1039062,view,1
user_474,1039062,enrolled,1
user_257,1039062,view,1
user_50,1039062,buy,1
user_44,1039062,enrolled,1
user_451,437398,buy,1
user_338,437398,buy,1
user_38,437398,complete,1
user_420,437398,buy,1
user_476,437398,view,1
user_372,437398,view,1
user_233,437398,buy,1
user_208,437398,view,1
user_372,437398,enrolled,1
user_198,437398,buy,1
user_64,437398,view,1
user_223,437398,buy,1
user_389,437398,view,1
user_22,437398,enrolled,1
user_217,437398,complete,1
user_184,437398,buy,1
user_490,437398,view,1
user_7,437398,view,1
user_302,437398,enrolled,1
user_101,437398,complete,1
user_390,437398,enrolled,1
user_88,437398,view,1
user_378,437398,view,1
user_299,437398,enrolled,1
user_92,437398,view,1
user_436,437398,buy,1
user_200,437398,view,1
user_401,437398,view,1
user_236,437398,buy,1
user_350,437398,enrolled,1
user_295,437398,buy,1
user_193,437398,view,1
user_391,437398,buy,1
user_67,437398,view,1
user_412,437398,view,1
user_58,437398,view,1
user_9,437398,complete,1
user_350,437398,buy,1
user_220,437398,enrolled,1
user_143,437398,enrolled,1
user_71,437398,buy,1
user_168,861624,buy,1
user_59,861624,view,1
user_46,861624,view,1
user_202,861624,view,1
user_380,861624,buy,1
user_447,861624,complete,1
user_125,861624,enrolled,1
user_287,861624,view,1
user_36,861624,enrolled,1
user_469,861624,view,1
user_471,861624,view,1
user_229,861624,view,1
user_304,861624,view,1
user_492,861624,enrolled,1
user_367,861624,view,1
user_398,461160,buy,1
user_313,461160,view,1
user_440,461160,enrolled,1
user_330,461160,view,1
user_96,461160,buy,1
user_255,461160,view,1
user_446,461160,enrolled,1
user_407,461160,enrolled,1
user_377,461160,buy,1
user_113,461160,view,1
user_182,461160,view,1
user_15,461160,view,1
user_431,461160,enrolled,1
user_58,461160,view,1
user_90,461160,view,1
user_16,461160,view,1
user_347,461160,view,1
user_190,461160,buy,1
user_389,461160,buy,1
user_361,461160,buy,1
user_394,461160,view,1
user_90,947098,buy,1
user_170,947098,enrolled,1
user_301,947098,enrolled,1
user_368,947098,complete,1
user_90,947098,enrolled,1
user_265,947098,view,1
user_326,947098,view,1
user_425,947098,buy,1
user_21,947098,view,1
user_445,947098,view,1
user_205,947098,view,1
user_192,947098,complete,1
user_234,947098,view,1
user_23,947098,enrolled,1
user_482,947098,view,1
user_292,947098,buy,1
user_340,947098,view,1
user_409,947098,view,1
user_224,947098,view,1
user_76,947098,enrolled,1
user_220,947098,enrolled,1
user_94,781532,view,1
user_8,781532,buy,1
user_131,781532,view,1
user_498,781532,complete,1
user_493,781532,view,1
user_240,781532,view,1
user_376,781532,view,1
user_488,781532,view,1
user_351,781532,view,1
user_377,781532,view,1
user_489,781532,view,1
user_239,781532,view,1
user_218,781532,view,1
user_225,781532,view,1
user_213,781532,enrolled,1
user_1,781532,complete,1
user_51,781532,view,1
user_334,781532,view,1
user_461,781532,view,1
user_216,781532,view,1
user_420,781532,view,1
user_149,781532,view,1
user_305,781532,view,1
user_130,781532,view,1
user_377,781532,buy,1
user_118,781532,complete,1
user_15,781532,view,1
user_84,781532,enrolled,1
user_303,781532,view,1
user_341,781532,view,1
user_53,781532,enrolled,1
user_487,781532,enrolled,1
user_344,781532,buy,1
user_363,781532,view,1
user_368,781532,complete,1
user_199,781532,view,1
user_395,781532,complete,1
user_268,781532,view,1
user_150,781532,complete,1
user_324,781532,complete,1
user_28,781532,buy,1
user_243,705264,enrolled,1
user_50,705264,view,1
user_279,705264,buy,1
user_365,705264,enrolled,1
user_152,705264,view,1
user_490,705264,view,1
user_255,705264,buy,1
user_402,705264,view,1
user_463,705264,view,1
user_32,705264,enrolled,1
user_22,1145430,view,1
user_256,1145430,buy,1
user_300,1145430,enrolled,1
user_388,1145430,view,1
user_154,1145430,view,1
user_407,1145430,view,1
user_326,1145430,view,1
user_500,1145430,view,1
user_118,1145430,enrolled,1
user_305,1145430,view,1
user_412,1145430,complete,1
user_188,1145430,view,1
user_344,1145430,complete,1
user_283,1145430,enrolled,1
user_31,1145430,buy,1
user_113,1145430,view,1
user_216,1145430,buy,1
user_180,1145430,enrolled,1
user_394,1145430,view,1
user_365,1145430,buy,1
user_465,1145430,enrolled,1
user_499,1145430,enrolled,1
user_383,1145430,view,1
user_75,1145430,buy,1
user_13,1145430,view,1
user_28,1145430,enrolled,1
user_311,1145430,buy,1
user_85,1145430,view,1
user_408,1145430,view,1
user_208,1145430,enrolled,1
user_415,1145430,buy,1
user_368,1145430,view,1
user_384,1145430,buy,1
user_71,1145430,view,1
user_141,1145430,view,1
user_130,1145430,enrolled,1
user_115,1145430,view,1
user_344,1145430,complete,1
user_343,1145430,buy,1
user_389,1145430,buy,1
user_291,806922,view,1
user_398,806922,enrolled,1
user_120,806922,view,1
user_391,806922,complete,1
user_469,806922,buy,1
user_325,806922,complete,1
user_304,806922,complete,1
user_96,806922,view,1
user_431,806922,view,1
user_47,806922,view,1
user_200,806922,view,1
user_387,806922,view,1
user_432,1109926,view,1
user_246,1109926,enrolled,1
user_112,1109926,enrolled,1
user_377,1109926,view,1
user_10,1109926,view,1
user_389,1109926,view,1
user_61,1109926,enrolled,1
user_11,1109926,view,1
user_367,1109926,buy,1
user_42,1109926,enrolled,1
user_443,1109926,buy,1
user_288,1109926,complete,1
user_9,1109926,buy,1
user_360,1109926,buy,1
user_30,1109926,view,1
user_144,1109926,view,1
user_221,1109926,complete,1
user_493,1109926,buy,1
user_471,1109926,view,1
user_97,1109926,view,1
user_7,1109926,view,1
user_247,1109926,view,1
user_245,1109926,view,1
user_104,1109926,buy,1
user_331,1109926,enrolled,1
user_194,1109926,view,1
user_79,1109926,enrolled,1
user_183,1109926,view,1
user_119,1109926,view,1
user_163,1109926,view,1
user_116,1134456,complete,1
user_163,1134456,enrolled,1
user_156,1134456,view,1
user_223,1134456,buy,1
user_447,1134456,view,1
user_110,1134456,view,1
user_458,1134456,view,1
user_130,1134456,view,1
user_76,1134456,view,1
user_418,1134456,enrolled,1
user_192,1134456,view,1
user_218,1134456,view,1
user_65,552598,view,1
user_4,552598,buy,1
user_179,552598,view,1
user_117,552598,complete,1
user_298,552598,buy,1
user_194,552598,view,1
user_275,552598,buy,1
user_123,552598,view,1
user_181,552598,buy,1
user_218,552598,view,1
user_95,552598,view,1
user_390,552598,view,1
user_484,552598,buy,1
user_458,552598,view,1
user_74,552598,view,1
user_349,552598,view,1
user_258,552598,enrolled,1
user_181,552598,view,1
user_452,552598,buy,1
user_461,552598,view,1
user_163,552598,complete,1
user_297,552598,view,1
user_219,552598,view,1
user_449,552598,view,1
user_460,552598,buy,1
user_164,552598,view,1
user_342,552598,buy,1
user_312,552598,complete,1
user_228,552598,view,1
user_338,552598,buy,1
user_362,552598,view,1
user_231,56585,view,1
user_38,56585,enrolled,1
user_62,56585,view,1
user_441,56585,view,1
user_269,56585,enrolled,1
user_384,56585,buy,1
user_266,56585,view,1
user_18,56585,view,1
user_190,56585,enrolled,1
user_132,56585,view,1
user_227,56585,view,1
user_127,56585,buy,1
user_324,56585,view,1
user_119,56585,buy,1
user_49,56585,view,1
user_294,56585,view,1
user_8,56585,view,1
user_379,56585,enrolled,1
user_331,56585,view,1
user_350,56585,view,1
user_217,56585,enrolled,1
user_141,56585,view,1
user_63,56585,view,1
user_170,56585,view,1
user_238,56585,view,1
user_290,56585,view,1
user_121,56585,view,1
user_90,56585,view,1
user_479,56585,enrolled,1
user_18,56585,view,1
user_228,56585,enrolled,1
user_129,56585,view,1
user_358,56585,view,1
user_397,56585,buy,1
user_454,56585,view,1
user_17,56585,view,1
user_163,674040,view,1
user_277,674040,enrolled,1
user_252,674040,enrolled,1
user_64,674040,view,1
user_323,674040,enrolled,1
user_301,674040,complete,1
user_404,674040,enrolled,1
user_178,674040,view,1
user_461,674040,complete,1
user_39,674040,complete,1
user_364,674040,view,1
user_252,674040,view,1
user_292,674040,enrolled,1
user_319,674040,view,1
user_314,674040,buy,1
user_379,674040,enrolled,1
user_289,674040,view,1
user_285,674040,buy,1
user_376,674040,buy,1
user_215,674040,complete,1
user_346,674040,complete,1
user_28,674040,complete,1
user_455,674040,enrolled,1
user_256,674040,view,1
user_479,674040,view,1
user_38,674040,buy,1
user_383,674040,complete,1
user_152,674040,view,1
user_122,674040,view,1
user_350,674040,complete,1
user_413,674040,view,1
user_142,674040,complete,1
user_198,674040,view,1
user_2,674040,view,1
user_24,674040,view,1
user_332,674040,view,1
user_449,674040,enrolled,1
user_490,674040,enrolled,1
user_341,674040,view,1
user_129,19260,enrolled,1
user_381,19260,view,1
user_311,19260,view,1
user_386,19260,view,1
user_394,19260,view,1
user_154,19260,enrolled,1
user_294,19260,buy,1
user_316,19260,enrolled,1
user_348,19260,view,1
user_456,19260,view,1
user_381,19260,buy,1
user_252,19260,complete,1
user_2,19260,view,1
user_351,19260,view,1
user_233,19260,view,1
user_268,19260,complete,1
user_293,19260,view,1
user_293,19260,view,1
user_293,19260,view,1
user_44,19260,enrolled,1
user_404,19260,enrolled,1
user_361,19260,view,1
user_302,19260,view,1
user_18,19260,view,1
user_85,19260,view,1
user_38,19260,view,1
user_428,19260,view,1
user_28,19260,enrolled,1
user_449,19260,buy,1
user_471,19260,view,1
user_398,19260,enrolled,1
user_468,19260,view,1
user_17,19260,enrolled,1
user_149,19260,view,1
user_46,19260,view,1
user_361,19260,buy,1
user_100,19260,view,1
user_365,19260,buy,1
user_123,944156,view,1
user_59,944156,enrolled,1
user_372,944156,view,1
user_86,944156,enrolled,1
user_44,944156,view,1
user_50,944156,view,1
user_170,944156,view,1
user_49,944156,view,1
user_373,944156,view,1
user_415,944156,view,1
user_68,944156,buy,1
user_53,944156,view,1
user_266,944156,view,1
user_139,944156,enrolled,1
user_138,944156,complete,1
user_207,944156,view,1
user_135,944156,enrolled,1
user_195,944156,view,1
user_443,944156,view,1
user_61,944156,view,1
user_296,944156,view,1
user_392,944156,enrolled,1
user_115,944156,buy,1
user_459,944156,buy,1
user_344,944156,view,1
user_143,944156,buy,1
user_402,944156,view,1
user_384,944156,enrolled,1
user_53,944156,view,1
user_215,944156,complete,1
user_438,944156,view,1
user_73,944156,buy,1
user_431,944156,view,1
user_350,944156,view,1
user_309,944156,view,1
user_498,944156,view,1
user_384,944156,view,1
user_10,944156,complete,1
user_320,944156,view,1
user_472,944156,view,1
user_14,944156,buy,1
user_391,944156,view,1
user_242,742712,complete,1
user_54,742712,view,1
user_327,742712,view,1
user_399,742712,buy,1
user_354,742712,buy,1
user_479,742712,buy,1
user_367,742712,view,1
user_241,742712,view,1
user_333,742712,buy,1
user_313,742712,enrolled,1
user_383,742712,complete,1
user_33,742712,buy,1
user_278,742712,enrolled,1
user_149,742712,view,1
user_252,742712,view,1
user_7,742712,view,1
user_131,742712,buy,1
user_185,742712,buy,1
user_295,742712,enrolled,1
user_403,742712,enrolled,1
user_382,742712,complete,1
user_87,742712,buy,1
user_277,742712,view,1
user_144,742712,view,1
user_118,742712,enrolled,1
user_261,742712,buy,1
user_361,742712,view,1
user_78,742712,enrolled,1
user_428,742712,view,1
user_364,742712,view,1
user_489,742712,complete,1
user_76,742712,view,1
user_111,742712,complete,1
user_188,742712,view,1
user_339,742712,view,1
user_291,742712,view,1
user_242,742712,buy,1
user_336,742712,buy,1
user_439,1193538,view,1
user_304,1193538,buy,1
user_411,1193538,view,1
user_217,1193538,view,1
user_401,1193538,buy,1
user_141,1193538,enrolled,1
user_378,1193538,buy,1
user_337,1193538,buy,1
user_223,1193538,buy,1
user_195,1193538,view,1
user_121,1193538,complete,1
user_397,1193538,enrolled,1
user_6,1193538,buy,1
user_393,1193538,buy,1
user_238,1193538,view,1
user_365,1193538,view,1
user_336,1193538,view,1
user_145,1193538,enrolled,1
user_350,1193538,complete,1
user_325,1193538,complete,1
user_394,1193538,view,1
user_135,1193538,view,1
user_100,1193538,complete,1
user_404,1193538,view,1
user_275,1193538,buy,1
user_284,1193538,enrolled,1
user_435,1193538,view,1
user_127,1193538,view,1
user_269,1193538,view,1
user_337,1193538,complete,1
user_404,1193538,buy,1
user_321,1193538,view,1
user_85,1193538,buy,1
user_231,1193538,enrolled,1
user_375,1193538,view,1
user_78,1193538,buy,1
user_475,1193538,buy,1
user_54,1193538,view,1
user_184,228934,buy,1
user_173,228934,view,1
user_347,228934,complete,1
user_297,228934,buy,1
user_225,228934,view,1
user_323,228934,view,1
user_70,228934,buy,1
user_321,228934,view,1
user_222,228934,view,1
user_35,228934,buy,1
user_157,228934,buy,1
user_222,228934,buy,1
user_100,228934,enrolled,1
user_385,228934,view,1
user_352,228934,buy,1
user_492,65355,view,1
user_120,65355,view,1
user_420,65355,enrolled,1
user_6,65355,buy,1
user_325,65355,buy,1
user_342,65355,view,1
user_400,65355,complete,1
user_26,65355,buy,1
user_388,65355,enrolled,1
user_495,65355,view,1
user_56,65355,complete,1
user_231,65355,view,1
user_10,65355,view,1
user_358,65355,view,1
user_357,65355,view,1
user_200,65355,complete,1
user_189,65355,view,1
user_133,65355,view,1
user_241,65355,view,1
user_260,65355,enrolled,1
user_213,65355,complete,1
user_305,65355,view,1
user_91,65355,buy,1
user_301,65355,buy,1
user_261,65355,enrolled,1
user_431,65355,buy,1
user_274,65355,view,1
user_288,65355,view,1
user_264,65355,view,1
user_453,65355,view,1
user_493,65355,enrolled,1
user_172,814848,view,1
user_100,814848,enrolled,1
user_23,814848,view,1
user_151,814848,view,1
user_380,814848,enrolled,1
user_462,814848,buy,1
user_459,814848,view,1
user_226,814848,complete,1
user_136,814848,buy,1
user_407,814848,enrolled,1
user_492,814848,complete,1
user_120,814848,enrolled,1
user_294,814848,buy,1
user_85,814848,buy,1
user_31,814848,view,1
user_59,814848,view,1
user_74,814848,buy,1
user_133,814848,view,1
user_35,814848,buy,1
user_358,814848,enrolled,1
user_447,814848,view,1
user_186,814848,view,1
user_123,814848,enrolled,1
user_356,814848,enrolled,1
user_387,814848,buy,1
user_33,814848,complete,1
user_248,814848,buy,1
user_495,814848,view,1
user_118,814848,view,1
user_428,814848,view,1
user_463,814848,view,1
user_180,814848,view,1
user_304,814848,view,1
user_411,814848,view,1
user_25,814848,view,1
user_480,814848,buy,1
user_173,814848,view,1
user_86,814848,buy,1
user_382,814848,buy,1
user_214,814848,view,1
user_284,814848,view,1
user_143,814848,view,1
user_71,1021594,view,1
user_99,1021594,view,1
user_397,1021594,view,1
user_247,1021594,enrolled,1
user_294,1021594,complete,1
user_46,1021594,view,1
user_183,1021594,view,1
user_367,1021594,complete,1
user_51,1021594,view,1
user_58,1021594,view,1
user_120,1021594,view,1
user_313,1021594,view,1
user_384,1021594,view,1
user_27,1021594,enrolled,1
user_302,1021594,view,1
user_357,1021594,view,1
user_345,1021594,enrolled,1
user_383,1021594,view,1
user_398,548068,enrolled,1
user_347,548068,view,1
user_249,548068,buy,1
user_356,548068,enrolled,1
user_28,548068,enrolled,1
user_21,548068,view,1
user_469,548068,buy,1
user_236,548068,enrolled,1
user_370,548068,view,1
user_9,548068,view,1
user_54,548068,enrolled,1
user_32,548068,view,1
user_482,548068,view,1
user_132,548068,view,1
user_472,548068,complete,1
user_172,548068,enrolled,1
user_280,548068,enrolled,1
user_412,548068,view,1
user_389,548068,enrolled,1
user_146,548068,enrolled,1
user_188,548068,complete,1
user_197,548068,buy,1
user_188,548068,enrolled,1
user_37,548068,view,1
user_35,548068,complete,1
user_4,548068,view,1
user_448,548068,complete,1
user_95,548068,view,1
user_307,548068,complete,1
user_441,548068,buy,1
user_338,548068,enrolled,1
user_209,548068,buy,1
user_208,548068,buy,1
user_60,548068,enrolled,1
user_447,548068,view,1
user_434,548068,enrolled,1
user_438,548068,buy,1
user_316,548068,view,1
user_225,548068,view,1
user_189,548068,buy,1
user_369,548068,view,1
user_400,548068,view,1
user_292,548068,buy,1
user_268,548068,complete,1
user_402,548068,complete,1
user_139,548068,buy,1
user_139,548068,enrolled,1
user_137,738552,view,1
user_144,738552,enrolled,1
user_221,738552,buy,1
user_282,738552,buy,1
user_113,738552,buy,1
user_406,738552,buy,1
user_403,738552,view,1
user_325,738552,enrolled,1
user_42,738552,enrolled,1
user_123,738552,enrolled,1
user_425,738552,enrolled,1
user_19,738552,view,1
user_226,738552,buy,1
user_167,738552,view,1
user_221,738552,view,1
user_217,738552,buy,1
user_294,738552,view,1
user_85,738552,enrolled,1
user_303,738552,view,1
user_63,738552,view,1
user_159,128384,buy,1
user_153,128384,buy,1
user_328,128384,buy,1
user_48,128384,view,1
user_417,128384,view,1
user_25,128384,view,1
user_157,128384,view,1
user_119,128384,buy,1
user_207,128384,view,1
user_460,128384,view,1
user_402,128384,buy,1
user_202,128384,buy,1
user_64,128384,complete,1
user_354,128384,view,1
user_400,128384,view,1
user_135,128384,complete,1
user_145,128384,buy,1
user_360,128384,view,1
user_492,128384,enrolled,1
user_4,128384,view,1
user_413,128384,view,1
user_144,128384,enrolled,1
user_255,128384,buy,1
user_103,128384,buy,1
user_293,128384,view,1
user_204,128384,view,1
user_473,128384,buy,1
user_433,128384,view,1
user_359,128384,view,1
user_219,128384,enrolled,1
user_104,128384,buy,1
user_157,610202,view,1
user_306,610202,complete,1
user_51,610202,view,1
user_156,610202,enrolled,1
user_135,610202,enrolled,1
user_92,610202,buy,1
user_154,610202,enrolled,1
user_491,610202,view,1
user_419,610202,buy,1
user_142,610202,view,1
user_385,610202,view,1
user_318,610202,enrolled,1
user_353,610202,view,1
user_302,610202,complete,1
user_464,610202,view,1
user_440,610202,complete,1
user_298,610202,view,1
user_40,610202,enrolled,1
user_487,610202,view,1
user_323,610202,enrolled,1
user_467,610202,complete,1
user_212,610202,enrolled,1
user_357,610202,buy,1
user_41,610202,view,1
user_409,610202,view,1
user_72,610202,view,1
user_290,610202,buy,1
user_215,610202,view,1
user_99,856968,view,1
user_355,856968,view,1
user_233,856968,buy,1
user_351,856968,view,1
user_159,856968,enrolled,1
user_183,856968,enrolled,1
user_29,856968,enrolled,1
user_157,856968,view,1
user_170,856968,buy,1
user_271,856968,buy,1
user_384,856968,buy,1
user_383,856968,view,1
user_145,856968,enrolled,1
user_163,856968,enrolled,1
user_120,856968,complete,1
user_496,856968,buy,1
user_301,856968,buy,1
user_325,856968,view,1
user_226,856968,enrolled,1
user_75,856968,view,1
user_257,856968,enrolled,1
